Gene00,Gene01,Gene02,Gene03,Gene04,Gene05,Gene06,Gene07,Gene08,Gene09,Gene10,Gene11,Gene12,Gene13,Gene14,Gene15,Gene16,Gene17,Gene18,Gene19
0.61008,-0.319286,0.489415,0.54216,-1.0153,-0.420691,0.678744,-0.435347,-0.0964851,0.254494,0.722878,-0.0579,-1.05739,1.98929,-0.799971,-0.813074,0.511366,0.639376,-0.251229,-1.52536
-0.225165,-1.43146,0.537499,2.12678,-0.106448,0.0362647,-1.36647,-0.985451,-2.17637,-1.11568,-1.01937,1.58254,1.21838,-0.685853,-0.797772,-1.85542,-0.324623,1.36921,-0.636612,0.314098
0.63563,1.45138,0.587507,0.0217686,0.295801,0.0722451,0.0786929,0.248342,-0.0148747,1.30289,-0.330486,0.597697,0.975134,-0.0167522,0.332449,0.972854,0.288783,-0.082334,0.223147,1.06157
2.04683,-1.49418,-1.11396,-0.846781,-0.281749,1.18853,3.48964,1.14031,2.13364,3.00725,1.55963,-0.372421,0.350134,-0.305174,1.30144,-0.222471,2.94464,2.01507,4.06177,1.76232
0.555604,1.83164,1.1502,4.1956,0.252829,-0.914883,2.31516,-4.83607,1.11062,0.71877,0.281279,2.85369,-2.48126,-1.49641,-1.98598,-1.88094,0.58331,-0.781596,1.05072,-0.457782
1.01378,0.0875823,2.32174,1.64594,-0.229824,-1.09749,-0.173737,-0.931207,0.471548,0.65727,-1.42797,-0.71462,-0.911049,0.852748,-0.00912652,-1.83194,-0.391316,1.18976,-0.281983,-0.566978
2.39021,1.01303,0.968358,2.53887,1.11491,-0.1153,3.95724,0.3974,3.26183,3.19702,2.19605,-0.535908,2.74645,-1.65697,2.45545,-0.632085,0.230471,2.26618,1.21643,0.0237013
-0.241797,0.184081,-1.38378,-3.01867,-1.04672,1.45815,-0.942931,3.43506,-2.58042,-0.799733,-1.47348,0.729767,-0.206575,-0.196469,-0.653977,0.955546,-0.334292,0.51056,1.50518,-0.716206
0.562172,0.684319,1.76752,1.49743,2.08039,-0.352908,0.489879,-1.34923,0.264901,0.180939,-0.673243,-1.08525,-0.103366,-0.561992,-2.00651,-1.42027,0.394638,-0.65298,-1.41683,-1.68183
2.26894,-0.789503,-0.219949,-0.360866,-1.13457,1.15571,3.10966,2.07944,2.12899,2.12888,2.12418,-0.152826,3.89385,1.32016,0.802808,-0.505924,2.55719,-0.778087,2.44756,2.45642
0.134847,0.179752,0.737958,-0.743362,-0.570631,0.0359632,0.420304,1.92632,-0.222489,0.50549,-0.110128,-0.235085,0.0851246,-0.112012,0.048296,1.69929,0.592095,0.165579,0.306486,0.250442
0.463473,1.3326,0.720763,2.00117,-0.617103,-2.84587,0.700289,-3.10964,1.27126,0.689482,-0.696693,-0.125744,-0.925102,-1.31297,0.00571557,0.0899992,-0.16365,-1.08239,0.339674,-1.35505
1.0366,0.147594,2.28493,1.71733,-1.07263,-0.524977,1.32491,0.319545,2.51977,0.363325,0.81911,-0.399328,2.65813,0.778904,-1.60279,0.0761964,1.83382,-0.743818,0.429667,-1.21828
1.04805,-0.184924,1.18747,0.955675,0.094045,-0.499681,0.442927,-0.421125,0.66227,0.0776199,-0.724683,-0.164776,0.406611,0.471347,-1.23886,-0.730222,0.58185,-1.12629,1.75995,-0.200519
-0.595061,-0.417023,-1.71433,-1.63539,-0.692531,1.34137,-2.50661,1.76022,-3.22724,-2.00824,-2.38227,-0.223802,0.310549,-1.27188,-0.697055,1.17282,0.0817948,-0.447036,-0.676072,1.72486
-0.818309,-0.555483,0.387613,-2.26885,-0.811586,-1.53845,-1.09446,0.217951,-0.425141,-1.81921,-2.23585,0.284192,-1.6161,1.41119,0.0629591,-0.435637,1.19134,-1.11017,-0.667778,-0.136474
-0.0479512,1.432,-0.460141,-0.466634,-1.50388,-0.0629351,-0.236353,0.208255,-0.404596,-0.38881,-0.0692874,-0.994321,-1.95962,-0.775933,0.233353,-0.342148,0.832667,1.6912,1.59588,-0.650545
1.10712,0.523616,1.16705,1.01726,-0.895563,0.465037,0.359155,0.964616,0.0419036,1.68535,0.705111,-0.583047,-0.585501,-0.946359,-0.610947,1.4217,2.93365,-0.936303,3.40746,1.32559
-1.40896,-0.930216,-0.636164,-0.997472,1.16837,1.0889,-0.92804,0.607076,-1.04626,-4.67499,-4.59879,-0.522696,-1.65241,0.867317,-0.77423,0.811006,0.488165,-0.52184,-3.07674,-0.883588
0.244451,0.922166,0.0273796,-0.133946,-2.16714,-0.633329,1.38586,1.71245,2.40284,-0.347081,-0.976935,0.73572,1.48687,-2.37368,0.981458,0.313274,-0.642608,-0.324239,-0.738418,0.0522964
-0.086158,-0.0372418,-0.454468,-0.696739,0.496649,-0.89384,-0.717997,-0.628389,-2.12245,-0.643217,0.738638,-0.0501399,-0.756425,0.782169,1.17258,1.00646,-0.837247,-0.255564,-1.0173,1.35829
-0.902316,0.738184,0.369616,3.26697,0.0930287,-3.07113,-2.95006,-4.86951,-2.86094,-2.30252,-0.478522,1.03273,-3.33504,-1.95021,-2.22377,0.464849,-1.34256,-0.395343,-2.61057,-0.611479
-2.22403,0.453305,-0.75933,-1.19282,0.547319,0.267437,-4.42157,-0.721318,-4.60828,-1.60603,-1.02577,0.402247,-2.88536,0.399936,-1.43918,2.10618,-2.33615,0.00927384,-2.06087,1.61261
0.00501052,0.311512,-1.49473,-0.705703,-1.97719,-0.0376802,0.653854,1.81727,-1.26765,0.432962,0.528915,0.835091,-0.224771,-0.517788,1.52091,-0.148287,-0.940084,1.67554,-0.324033,0.365529
-1.81919,-0.0303029,1.9744,1.26829,0.916213,-0.230585,-2.07456,-1.6317,1.19383,-1.31121,-1.12308,0.660995,-2.12184,-1.19321,-1.57853,-0.190404,-2.2288,0.19325,-2.90307,-1.7426
-0.628648,-0.0998634,0.126358,-0.413582,-2.7147,1.48067,-1.59038,1.03087,-0.650545,0.63128,0.970502,-0.324698,1.91435,2.4114,0.556721,0.94029,-0.679202,0.126666,1.37576,1.3498
-0.0310008,0.414232,-1.63571,-1.61768,-0.931459,-0.294435,-0.752145,0.786758,-2.10374,-0.374479,-1.11181,-0.989343,2.74413,0.611833,0.909047,0.109422,0.2733,0.567032,0.934439,0.062326
-0.962864,0.399196,-1.08992,-1.66164,1.63348,-1.36171,-2.02601,-0.844237,-0.440366,-0.556332,-0.68217,-1.3587,-0.0316655,0.940847,-0.763857,0.668314,-0.319249,0.626874,0.0992938,-0.26735
-0.883454,-0.973319,1.33643,1.55527,-0.140352,1.30539,0.0479851,-2.44163,-0.858163,-1.46309,-1.43835,0.200892,-0.908871,-2.06731,-0.518437,-1.72041,-1.18178,0.969065,-1.74074,-0.770329
-1.79639,-0.0770341,0.712523,-0.398887,-0.105782,2.13045,-3.86677,-0.426658,-2.44524,-2.02678,-0.195541,0.731433,-1.81001,-0.588572,-0.770942,0.734728,-0.0780932,0.449846,0.130773,-0.213392
-0.224758,-0.00191543,-1.7689,-1.33993,-1.41434,1.53583,-0.0903881,3.18405,-0.438445,-0.818844,1.33486,1.34724,1.44621,-0.501066,0.687308,-0.742318,0.633146,0.30496,-0.992073,1.28763
1.21695,-0.194286,-1.29689,-0.325971,1.57053,-0.953189,3.06387,-0.0686048,2.5483,1.73514,1.32356,-2.14679,1.69814,-0.783133,-0.197576,0.357276,0.613702,-0.226452,1.52751,0.819232
-0.927649,-0.482704,-0.00251198,0.650147,1.09492,0.621468,-2.24567,0.471325,-0.19605,-1.69501,-0.965603,0.606008,-0.702713,-0.495348,-1.748,0.933802,-1.16298,-0.214701,-3.77089,0.428463
0.508809,1.58222,-1.46554,-0.792975,-0.132614,-0.599058,-0.903246,0.980814,0.168255,0.919361,-0.12467,-0.242291,-0.160514,-0.282298,0.142502,-0.66709,1.01729,2.25111,-0.685923,0.447919
-0.0442805,-0.627622,0.161467,0.677777,-0.0570374,-0.118123,-0.993063,-0.366899,-0.718234,1.81452,-0.0713341,-0.642047,-0.411872,0.145147,1.78332,-0.146029,-2.40041,2.40516,-0.0193681,0.996623
0.401795,1.26359,1.53136,0.502329,-0.0676689,0.219771,-0.701385,1.02247,1.48919,0.014452,0.461986,0.424497,1.5106,0.561114,-2.03418,-1.29608,2.76239,1.472,-1.15687,1.06009
0.779095,-0.640646,1.03676,-0.191314,0.64586,-0.00591684,-1.24168,0.153916,0.10161,1.01179,0.398019,0.443875,0.676094,0.572102,0.195384,0.302323,-1.81258,0.744329,1.83319,0.540865
0.326299,0.424975,1.04312,-0.852255,-0.0132051,1.15171,-0.538068,0.6875,-1.288,1.15999,-0.909372,0.563699,0.0223278,0.544727,1.07828,1.06529,-0.412263,0.107098,0.47058,-0.702346
-2.08924,0.92587,-0.802766,-0.584448,-1.68481,0.22774,-1.19265,-0.722743,-0.803845,-1.35879,0.0383079,1.06888,-2.47669,-1.59091,1.32977,0.246245,-1.80415,0.37933,-0.806591,-0.930815
-0.777532,-0.20906,0.203143,-1.02044,-0.544071,-0.789251,-1.28893,-1.52704,0.251619,0.281526,0.121851,0.915862,-0.278002,-0.000280402,1.21393,-0.700429,-1.43629,-0.223873,-0.503609,0.463342
-1.36374,-1.20775,0.0734453,-0.49881,-1.37065,0.863538,-1.20335,0.529535,-0.584197,-1.1622,-1.68996,-0.33544,-0.522164,0.115038,-1.92047,0.12502,-1.36687,-0.327627,0.167196,-2.04089
-0.563595,-1.48418,-0.262988,-0.128379,-0.365875,0.484482,-0.167557,-1.51563,1.85356,-1.87892,-0.907017,-0.384914,-1.42189,1.22608,0.358343,0.627117,-0.383476,0.345028,-2.60174,0.740425
-2.61629,0.183069,0.972575,-0.382477,1.13641,0.412101,-3.16527,-2.64719,-1.76262,-2.67608,-0.932082,1.01871,-4.24277,2.42281,-1.2747,-0.259083,-2.76869,0.387169,-4.35232,0.21975
-1.24195,1.21516,0.731978,-0.80937,-2.59447,0.803177,-1.1892,1.82483,-0.888914,-0.683217,0.485979,0.70383,-0.113141,1.89816,0.0213563,-0.75483,-0.774942,2.09456,-0.592011,0.425125
-1.36472,0.069053,-1.36108,-3.00968,-1.12313,0.282927,-0.814569,1.04506,-0.852064,-2.81877,0.308443,1.72997,-0.591415,1.75352,-0.524409,0.325711,-2.12455,-0.950056,-0.869529,1.83654
1.23553,1.06732,-1.53657,-1.32418,0.00518867,-0.236147,2.78334,2.17105,2.55654,2.13095,0.146595,1.32711,2.09254,0.821483,1.01276,0.0957658,1.48985,0.91222,-0.12581,-0.612675
-0.00100557,0.698207,-0.288303,0.778522,-1.17741,0.576613,-0.0520337,-1.0853,0.0415825,0.0784929,-0.994202,-0.372718,1.15874,-0.484212,-1.21211,1.09854,0.315053,0.283368,0.453916,0.633443
-0.616647,-1.45672,0.533043,-1.42896,-0.25028,-0.217547,-0.2002,-0.62771,2.34804,-1.47625,-0.162062,0.0688825,-1.6055,0.366841,0.316707,-0.178336,-1.90319,-0.0556316,-0.548976,-1.31722
-0.281935,-1.98697,0.660093,1.04838,-0.265623,-0.567452,0.443042,-2.69296,0.00779208,0.514291,0.690519,0.113689,-3.09937,1.72296,-0.0072876,0.672299,-2.34625,1.1047,0.0787307,-0.71604
-0.653209,1.47198,-0.533828,1.12698,-0.0777395,0.0886885,-1.96647,-1.71972,-1.31258,-2.30546,-0.0288354,-1.04627,-0.656692,-1.78829,-2.22473,1.98852,0.438009,-0.259371,0.242162,0.679108
0.565512,1.52685,-0.771027,-0.825756,-0.0321769,-0.316118,2.11589,0.0831112,2.39624,1.23034,-0.401879,0.737867,-0.0395504,-0.811804,-0.667405,-0.15655,-0.405642,-1.08293,-1.15986,1.30923
1.72932,-0.538524,-1.14677,0.0705558,0.459921,-1.43833,3.62139,1.14655,1.30174,0.12166,-2.57248,-0.926123,1.81344,0.454527,1.15301,-0.132455,2.38246,-1.3947,0.431729,-1.08034
-0.40844,-1.15817,-0.96615,-0.258973,0.534338,-0.400105,0.30262,-0.24477,-0.532218,-1.05189,0.0302482,-1.06096,0.830299,-1.31511,-0.0880732,1.42666,-0.927804,0.0204011,-2.02729,1.13665
-0.451121,0.535589,-0.485355,1.42083,1.25698,1.57269,-1.18015,-2.25287,-0.773501,0.366737,-0.884925,-1.02066,-1.55826,-2.67314,-0.0471636,-1.08022,0.38322,0.0322591,0.943539,-1.21039
0.184043,-1.37487,0.455822,1.69197,1.20748,1.30767,0.606518,-0.100263,1.29061,0.0641382,-0.0913855,-2.21829,0.904786,-1.83262,-1.16854,-0.139403,0.0550752,0.586174,-0.682703,-0.809822
-0.438607,0.59831,-1.09876,-1.69578,-1.3247,-0.121475,-0.954211,1.64404,-0.0479324,0.47185,-0.264325,0.243326,1.03822,0.300968,-0.464977,1.3621,0.818876,1.61711,1.63035,0.295722
-0.538007,0.775808,-0.540344,-2.1422,-0.0139551,0.127935,-0.981965,1.12127,-2.1509,0.290541,0.047533,0.0129796,-0.189346,2.5355,1.05031,0.844155,-1.51383,0.974512,0.685855,0.00977515
-0.0374677,1.03783,0.450977,1.34237,0.43689,-0.639914,0.921854,0.197817,0.411663,0.236509,0.0647255,-0.882211,0.0141008,-0.657811,0.303637,0.980347,-2.12545,-0.544988,-0.58832,-1.11216
-0.461405,-0.146161,-1.18013,-0.66592,-0.911189,-0.0443656,0.419542,0.889055,0.859369,-2.00884,-1.99248,-0.780805,0.28678,2.26054,0.148229,1.34892,0.210215,-0.738372,-0.119256,0.0838932
2.60904,1.17125,-0.428925,0.210897,1.23972,0.0291397,4.81715,1.11915,2.15102,4.03526,2.58005,-1.17549,0.648757,0.758173,1.42348,-0.0715242,2.31101,1.12826,2.50711,-0.141886
-1.71739,-1.42159,-0.703344,-2.54256,1.55798,1.88535,-2.02421,1.96227,-3.02898,-3.61763,-2.01384,-1.63095,0.00829574,-0.276499,-0.193875,1.64328,-0.751951,-1.46663,-1.71817,0.723123
-0.837014,0.249324,-0.309463,-0.135726,0.653441,0.156733,0.202914,-2.19488,0.577243,0.972581,2.37253,-0.588875,0.187076,0.425765,-0.458489,-0.483277,-1.01034,0.658581,-2.40392,1.42442
1.99407,0.299786,0.061648,-0.0853078,-0.564023,0.947588,3.59328,2.31706,2.66173,3.46825,4.73049,-0.734719,3.97611,0.0584648,1.90812,-0.0694802,2.77474,0.179587,2.93632,0.0256812
-0.532253,-0.0849878,-0.789672,1.38597,0.607202,0.304282,-1.36483,-1.40791,-0.810899,0.26995,1.02051,0.606803,0.600961,0.0748213,-0.777373,-0.773324,-1.65946,1.0341,-1.16443,-1.83068
-1.36867,0.428818,-0.359282,0.0468624,0.329356,0.289135,-2.55999,-0.720634,-3.13834,-2.71295,-1.47484,-0.410142,-2.2032,-2.3698,-1.25773,-1.3211,-0.936432,0.300511,-1.11268,-1.48482
-0.99938,-0.477518,0.536626,-0.550451,-0.170842,-0.982561,-0.62251,-1.26099,-1.1236,-1.52114,0.470465,0.548252,-0.0556917,0.0941758,-0.619655,1.2906,0.26334,-1.60386,1.70718,-0.122576
-0.648522,-0.549297,-0.736729,-0.230783,-0.462242,2.03502,-2.47109,0.0269506,-2.12322,-1.11618,-0.437547,1.04158,-0.607836,0.515433,-2.92186,0.712445,-1.10731,-2.14875,-1.76115,0.413088
0.486415,-0.227344,-0.492629,0.37858,-0.488617,-0.989084,1.97947,-0.0211312,-0.166404,2.30765,0.786173,0.530073,-1.6287,-1.17107,0.700862,-0.129937,0.207037,2.44265,-0.310728,1.86228
1.3007,-1.58403,1.62763,2.81588,0.689929,-0.417979,2.45358,-1.72621,2.43704,0.581139,0.973363,-0.399483,-0.191285,0.344217,-0.465839,-0.83751,1.28102,-1.17703,0.820833,-1.07134
-0.3418,-0.526276,-1.25447,-1.98912,-0.833373,0.957434,0.425462,2.02108,0.584757,-0.536001,0.652427,0.931284,0.934836,-0.114771,-1.46144,-0.0225214,1.08715,-0.728348,1.37123,0.814643
-0.0781983,-0.159496,-0.837092,-0.422197,-0.16089,-0.917101,0.953365,-1.51749,-0.235904,-0.567448,-1.25416,-0.462271,-2.01344,-1.6215,0.500486,0.415955,1.19784,-1.11877,0.615175,1.6324
-0.00725786,-0.300139,-0.475757,-1.04106,-0.452804,0.824422,-0.236197,0.848576,-0.71544,0.794701,1.63802,0.170498,0.808534,0.549009,0.718165,0.165358,0.0100541,0.409622,0.580848,1.57906
-1.45193,0.32835,-1.3369,-1.42822,-2.05768,0.324738,-3.008,-0.816508,-3.34493,-0.332276,0.716936,1.1421,-0.459884,1.09674,1.72454,0.0517108,-1.01021,0.254119,-1.13692,0.291814
-1.52901,-0.442652,0.740958,2.40227,0.237845,0.683542,-3.53683,-0.273509,-1.60458,-0.400178,-0.150992,-1.05712,-1.56244,0.279268,-1.20337,0.962872,-1.39219,0.957803,-1.04997,-0.687376
-0.43842,-0.148458,-1.24436,0.130998,-0.775934,0.646204,-0.207602,0.130944,-0.582351,-0.877817,-0.095196,-0.506759,0.294051,0.0240687,1.57433,0.423473,1.72858,0.322128,1.28532,0.749076
-0.309877,-1.1437,1.12898,0.331559,0.168247,3.27402,-0.101246,3.03748,-0.077924,-0.83636,0.316372,0.476944,0.994155,1.64024,-1.3621,0.713562,0.098612,1.66453,-0.31866,0.630226
-0.697568,0.258907,0.153369,-0.588686,-0.681702,-1.16656,1.46992,-1.1386,0.812773,0.761794,0.925713,-1.34853,-1.3496,-1.18941,-0.877665,0.389186,-0.63968,0.518528,1.59723,0.748872
1.45277,-1.52792,0.9775,-0.171681,-0.313676,1.20429,1.41443,2.66494,1.72338,0.100028,-1.40991,0.72568,1.38314,0.337367,0.348836,0.150269,0.247832,0.350849,0.69848,0.0944802
0.559166,-0.162171,1.60132,-0.561605,0.703467,-0.629205,-0.175371,-0.0344087,1.28998,0.17057,0.535949,0.489449,2.44515,-0.291073,-0.376639,-0.0273338,-1.10181,-0.0985915,-0.0031603,0.639545
0.261131,-0.251308,0.564161,1.28563,-2.10891,-0.00501873,0.458297,0.199046,0.948872,-0.838155,0.114018,0.440134,-0.351297,-0.991309,-0.229511,-0.420592,-1.50147,-0.728976,-0.730594,1.29395
-0.895058,0.169578,0.295405,0.754512,-1.25575,2.27328,-0.860722,1.46725,0.778668,-2.65993,-3.55214,0.563839,-3.50035,0.517631,-1.20243,0.559297,-0.522507,-1.01908,0.56141,-0.236847
0.380402,0.83871,1.0185,0.189749,1.2067,-0.308163,1.23859,0.117619,1.46927,-0.167885,-0.912742,-1.2599,0.483334,-0.0736621,0.649693,-0.286541,-0.576893,-2.19861,-0.110649,0.583652
1.24001,0.286295,0.281767,-0.502803,2.67202,0.652652,2.13625,0.723956,2.71256,2.85044,2.43637,0.697532,0.8238,0.830235,2.20887,-0.342366,1.36819,0.0658025,0.666627,1.66279
0.447946,0.97384,-0.291616,1.88542,0.0728357,-1.27544,0.0633594,-2.19357,0.56451,1.05362,0.471428,-0.0512181,-0.677978,-1.08037,-1.46917,-0.0841494,-1.13409,-0.439177,0.719206,-0.791544
0.0839489,-0.457138,-0.321452,-2.54775,-0.705231,-1.16787,-1.88154,1.15579,-0.91753,-0.0951959,1.49898,0.87232,0.427286,1.01497,-1.6051,0.900519,1.12489,-0.873736,1.77017,1.75449
-0.287376,-0.96129,-0.96954,0.375983,-2.59308,2.43227,1.79082,2.82392,1.863,-0.428644,-0.34073,1.02872,1.98586,-0.833033,1.42461,-0.0930461,0.469715,-1.3866,2.25959,-0.719271
-0.419819,-0.312834,0.229704,0.952096,0.383325,0.058543,-0.816178,-1.71437,0.782997,-0.694395,-0.524147,-1.3212,-0.490303,-0.525187,-1.98291,-1.02523,-0.16306,-2.02552,1.99848,-1.80728
1.53339,-0.768579,1.24534,0.57539,-2.16059,0.826516,2.54405,2.82716,2.13579,3.32019,2.7861,0.14685,3.17678,-0.0283603,1.56119,-0.54218,3.32752,0.875797,4.23712,-0.00212926
2.22868,-0.185619,0.548094,0.684042,0.447686,1.44444,1.24111,1.78625,2.68864,3.62462,3.01659,-0.835059,0.574539,0.818405,1.64775,-0.0806648,0.970105,1.96758,3.50302,2.06268
0.881852,-0.72501,-0.817362,-1.34622,-0.196831,0.198195,0.721025,1.4459,0.967996,0.48138,-0.910948,0.125198,0.964922,0.170829,-0.505113,0.191112,1.2494,0.598353,-1.73018,2.11633
0.217658,1.76205,-1.54241,-0.720844,-1.24965,0.166321,-0.342444,2.08343,0.0210591,-1.3884,-1.91743,-0.645301,0.806449,-0.580841,0.262922,0.548222,0.3242,-2.05581,-1.41703,-3.11189
-0.136091,-0.374484,0.461953,0.0431239,-2.90826,1.52379,-0.897961,3.27217,-1.5651,-0.712064,-0.595041,0.808284,2.44974,-0.394856,0.369761,0.792121,0.492928,-0.230078,0.96548,0.380553
0.340166,1.37676,0.95911,-0.739096,0.774549,0.0535999,1.69166,0.732735,3.90353,0.703031,0.948038,0.0729796,0.20954,-0.0225878,0.264496,-0.746662,-0.0297393,0.150087,1.70204,1.11394
-1.52438,0.860767,-0.705472,-0.423063,0.584131,1.33454,-1.2772,0.299785,0.156374,-0.91264,-1.08637,1.38887,-1.38597,-0.232854,1.6082,0.460711,-1.67601,-0.00137963,-1.35295,-0.580333
1.07526,-0.129701,0.76912,-1.72574,0.95197,-1.36657,1.50229,1.33756,-0.23763,1.35737,0.808709,-0.967127,2.96222,0.824955,1.72306,0.81123,0.808445,-0.687897,1.50595,0.999421
-2.38573,-0.479551,-0.138662,0.47857,1.82917,0.00292171,-1.60188,-1.50516,-0.0740636,-3.74396,-3.77007,0.367895,-2.34734,-1.18621,-1.02221,0.0306972,-1.80367,-1.17313,-0.140764,-0.93328
0.0180069,0.173918,0.592394,-1.11847,-0.259787,-2.57281,0.237052,-1.22742,1.27418,0.376203,-0.551461,-0.539247,-0.734596,1.36852,-0.843566,-0.599702,-0.83739,-0.38774,-2.34752,-0.352708
-0.947092,-0.300279,-0.406094,-0.237044,1.30797,-1.44794,-1.25481,-1.33985,0.590053,0.746868,0.653368,1.56815,-0.854757,-0.34949,0.334973,0.155306,-2.24319,-0.466641,-1.20623,0.535707
-0.300212,-0.0644821,0.228329,-0.371684,-0.651204,-0.168051,-1.26666,-0.754814,-0.833086,0.0404811,-0.218134,0.0705093,-0.147813,-0.264666,0.88537,0.486004,0.470155,1.72513,-1.15828,-0.122557
-0.951842,0.751959,1.42233,1.27618,-0.415042,1.03884,-1.97407,-1.07457,-1.36205,-1.00246,-0.189209,0.707547,-1.60097,-0.168963,-1.14201,1.47759,-0.9471,-1.00367,1.51021,-0.387021
1.04939,1.13057,-0.0349753,0.220473,0.166825,0.0972286,2.3334,-2.1096,1.70039,0.353103,-0.127323,-0.255068,-1.63428,0.556355,0.514807,1.28571,-1.20384,0.309454,1.54992,-0.887218
-0.308898,-1.27538,-0.609787,-0.416188,-1.21181,-0.642649,-0.233093,0.36379,-1.24804,-0.987066,-1.97761,-0.4523,0.386468,-1.74049,0.0331003,0.457272,-1.53438,-0.75319,-2.22288,0.902056
-0.256196,0.84949,-1.24619,0.427006,-0.990717,0.587307,-0.350235,1.45532,0.262673,-0.0823824,0.61348,-1.70781,-0.417904,-0.564452,0.425613,0.489195,0.0749285,-0.268512,-0.99575,1.269
-0.626285,-0.427618,1.01132,0.525204,0.0997394,1.15918,-0.266551,-0.227976,0.638122,0.108188,0.686464,1.00104,-0.392278,-0.0709744,-0.973111,-0.168554,0.450893,0.867468,1.16609,1.36912
-0.680672,-1.4569,-1.7669,-0.338479,-1.63063,0.262458,-0.882995,0.731236,1.68607,0.0812494,-0.493358,0.240341,-0.816789,0.442949,0.739276,-1.67659,0.211523,0.154526,0.565155,-0.238748
-0.210978,-0.322175,-0.597496,-1.90446,0.0564796,-0.284912,0.144231,2.30776,-0.0526285,0.518483,0.714367,-0.445854,-0.708098,-0.434972,0.0811174,2.07567,0.504174,0.790384,0.649065,3.12841
0.634391,0.712589,0.724688,2.26351,-0.140445,-0.276283,2.45676,-0.861489,0.73429,0.663353,0.231672,0.141186,-0.884552,-0.645564,-0.426424,-0.513369,-1.80211,-0.01783,-1.52563,-0.641338
0.42877,-0.626834,2.25519,1.85391,0.147033,0.0283518,0.492147,0.426615,1.12126,0.926136,0.876746,0.949558,0.515206,0.174236,-1.68773,-1.25505,0.385611,-0.0545476,-0.367053,-0.23537
-0.575564,-0.717143,1.30732,1.16119,0.482475,-0.222125,-0.70904,-1.38445,1.5707,-0.68312,0.675801,0.230976,-0.420995,-0.036842,-0.256767,2.1989,-0.477137,-1.4585,-1.82265,-0.731206
-0.242748,0.0453464,-3.03583,-3.443,0.299867,0.461867,-1.02024,4.24146,-1.51253,-1.39007,-0.474935,-0.408821,1.15281,-0.837393,0.866279,1.02776,1.20111,-1.20121,0.390378,0.33979
1.19613,1.57726,0.628426,0.262411,0.400506,-1.60421,3.53654,-1.58445,1.70068,1.47041,2.12739,-2.19366,-0.262297,-0.627917,-0.964301,-0.534054,-0.207366,2.83177,-0.68004,1.69796
1.10123,1.03251,-2.28421,-2.0827,-1.31243,0.670816,2.00201,2.68164,0.571923,1.39508,-0.0251216,0.0369611,1.73994,0.541181,0.605662,0.177918,-0.294379,0.0746618,-2.05043,-0.498503
0.896939,1.3924,-0.818504,-1.63701,-0.603216,-0.254441,2.25542,1.6799,0.158849,0.893546,-1.5015,1.38149,1.26906,-2.09054,2.13028,1.43114,-0.55419,0.58083,1.44383,0.693097
-0.107691,-1.43673,0.710817,2.31725,0.218338,0.713241,-0.242686,-1.47496,-0.317704,-2.76125,-0.781958,0.122894,-1.57163,-1.97141,-1.757,1.12664,-0.319353,-1.10204,-0.552418,-0.611502
-0.242899,-0.821441,0.472397,0.173646,0.513574,-0.552064,-1.35307,-2.14629,1.29756,0.182389,-0.814999,-0.438443,-0.887741,0.874928,0.914513,0.708204,-1.32623,-0.938366,-0.807779,0.118329
0.687607,-1.67165,0.115824,-1.02757,-0.408931,-0.0769108,-0.452812,1.9818,-1.09644,0.634294,1.95929,1.07276,1.66124,1.13623,-1.24505,-0.347493,0.796979,0.552256,0.99268,1.4262
-0.556091,1.16623,-1.24845,-3.35619,-1.48569,-1.19416,-1.11306,3.48764,-1.15432,-0.520281,0.75528,-0.0317725,1.50866,1.96,0.327146,0.88121,0.686505,-0.655099,3.06926,-0.164135
-0.587711,0.190199,0.8078,1.05646,1.38357,0.86845,0.602315,-0.837413,-0.706213,-1.82384,-2.79523,-1.18102,-0.106783,-2.47828,-1.56878,0.348784,0.970818,0.515243,1.64007,0.526617
-0.29953,-0.00229486,-0.212696,-1.93785,0.375001,-0.891374,-1.22997,-0.0545814,-0.748894,-0.275501,-1.02941,-2.50768,-1.05432,-0.109902,1.25047,0.202346,-0.837744,0.841861,0.562108,-0.0412878
-2.34462,1.99335,0.450426,0.386529,-1.21748,0.352217,-4.72678,-2.00687,-3.19133,-5.55121,-5.72683,0.351491,-2.97829,1.02222,-2.09522,-0.721759,-2.80719,-2.74089,-2.27485,-0.99031
-0.00753511,-0.464403,-1.20452,-0.496886,-1.88103,1.65163,-0.0635293,2.52516,-1.39777,-0.970526,-1.21193,-0.218861,2.25371,-0.849364,-0.144397,-0.102497,-0.576653,2.17767,-1.33181,1.89723
-0.759067,0.950673,-0.524081,-1.61252,1.51862,-0.384637,0.510029,-0.516429,0.572712,-1.51408,-1.10824,1.36388,-1.81362,-0.285101,-0.206073,1.50792,-0.0216634,0.938416,0.466647,-0.540474
-0.897557,-1.87171,-1.40464,-0.769484,-0.169498,0.287751,0.195285,0.395375,-0.780187,-1.06569,-0.0971761,1.21798,1.27054,-0.424579,-0.558551,0.341386,-0.0642494,-0.267681,-0.403861,-1.88004
-1.98366,1.06971,-0.177929,-0.264145,0.230746,0.662737,-2.16277,-1.76682,-1.75595,-0.968815,0.377472,1.31288,-4.45636,-0.127362,-0.422995,1.04667,-3.54129,2.06017,0.448926,0.725816
